label_name,label,template_path,class_name,class,image_path
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_17.jpg_fake_4_69.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_17_fake_4_69_frame_180_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_78.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_78_frame_000421.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_83.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_83_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_72.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_72_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_63.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_63_frame_000301.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_14.jpg_fake_6_52.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/alb_id_14_fake_6_52_frame_210_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_72.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_72_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_22.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_22_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_98.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_98_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_87.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_87_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_78.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_78_frame_000541.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_53.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_53_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_35.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_35_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_70.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_70_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_63.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_63_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_05.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_05_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_69.jpg_fake_6_3.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/alb_id_69_fake_6_3_frame_180_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_73.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_73_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_98.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_98_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_18.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_18_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_16.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_16_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_35.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_35_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_84.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_84_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_61.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_61_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_70.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_70_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_52.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_52_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_31.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_31_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_59.jpg_fake_0_105.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_59_fake_0_105_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_48.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_48_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_72.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_72_frame_000661.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_82.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_82_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_27.jpg_fake_5_6.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/srb_passport_27_fake_5_6_frame_00_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_60.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_60_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_68.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_68_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_75.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_75_frame_000001.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_63.jpg_fake_6_6.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/alb_id_63_fake_6_6_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_46.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_46_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_62.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_62_frame_000361.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_00.jpg_fake_5_114.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/srb_passport_00_fake_5_114_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_87.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_87_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_35.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_35_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_86.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_86_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_27.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_27_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_72.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_72_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_14.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_14_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_05.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_05_frame_000301.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_55.jpg_fake_4_73.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_55_fake_4_73_frame_360_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_87.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_87_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_82.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_82_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_61.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_61_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_79.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_79_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_75.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_75_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_14.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_14_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_12.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_12_frame_000241.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_85.jpg_fake_7_51.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/fin_id_85_fake_7_51_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/est_id_02.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_02_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_07.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_07_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_83.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_83_frame_000481.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_87.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_87_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_40.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_40_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_49.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_49_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_05.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_05_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_19.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_19_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_45.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_45_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_60.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_60_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_79.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_79_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_22.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_22_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_23.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_23_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_59.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_59_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_78.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_78_frame_000601.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_57.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_57_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_58.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_58_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_58.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_58_frame_000421.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_83.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_83_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_35.jpg_fake_1_85.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/rus_internalpassport_35_fake_1_85_frame_210_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_36.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_36_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_03.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_03_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_01.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_01_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_94.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_94_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_27.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_27_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_18.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_18_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_17.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_17_frame_000361.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_73.jpg_fake_7_55.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/fin_id_73_fake_7_55_frame_150_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_09.jpg_fake_2_33.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/esp_id_09_fake_2_33_frame_60_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_78.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_78_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_55.jpg_fake_4_73.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_55_fake_4_73_frame_300_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/est_id_39.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_39_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_55.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_55_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_48.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_48_frame_000301.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_84.jpg_fake_3_109.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_84_fake_3_109_frame_150_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_58.jpg_fake_3_108.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_58_fake_3_108_frame_120_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_10.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_10_frame_000301.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_39.jpg_fake_5_47.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/srb_passport_39_fake_5_47_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_07.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_07_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_89.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_89_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_93.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_93_frame_000241.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_86.jpg_fake_5_75.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/srb_passport_86_fake_5_75_frame_60_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_17.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_17_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_53.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_53_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_58.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_58_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_85.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_85_frame_000481.jpg
